index_col,content,date,like,place,tags
698,#동생을사달라 #코로나후유증 일단 이쁜이모만나러~~얼마나 답답했는지 차만타고나가도 신나^^#몽클레어신세계강남점 으로~~ 하필 강아지 바람이막이가🐶#개팔자가상팔자🐶 였어오랫동안 고민했던 #강아지분양 요즘들어 더 외롭다고 인형에 집착하는게 불쌍😭😭하더라~~#아빠찬스💳 로 #우리집에새식구가생겼어요 #토이푸들#잘살아보자❤️ #산책은아빠와 하는겁니다 세뇌시키기~#너무귀여워서화가안난다 며 #오늘은거실서같이자기로#내일부턴다시방콕시작,2020-03-04,17,,"['#동생을사달라', '#코로나후유증', '#몽클레어신세계강남점', '#개팔자가상팔자🐶', '#강아지분양', '#아빠찬스💳', '#우리집에새식구가생겼어요', '#토이푸들', '#잘살아보자❤️', '#산책은아빠와', '#너무귀여워서화가안난다', '#오늘은거실서같이자기로', '#내일부턴다시방콕시작']"
699,"/#확찐자/저도,저희 엄마도,#확찐자 판정 받았어요😭.이건 #백신 언제 나올까요🤣.#확찐자#코로나후유증#백신#집콕#방콕#돼지#다이어트#코로나#마스크#전쟁#먹고#자고#좋반",2020-03-04,28,,"['#확찐자/저도', '#확찐자', '#백신', '#확찐자', '#코로나후유증', '#백신', '#집콕', '#방콕', '#돼지', '#다이어트', '#코로나', '#마스크', '#전쟁', '#먹고', '#자고', '#좋반']"
700,#코로나#코로나후유증#사랑이아빠#하랑이아빠#사랑이네#부산공실#부산공실킅럽,2020-03-04,29,,"['#코로나', '#코로나후유증', '#사랑이아빠', '#하랑이아빠', '#사랑이네', '#부산공실', '#부산공실킅럽']"
701,🚗방전#외출좀하려했더니 #시동이안걸려 #마지막으로운행한게 #언제더라 #기억이안나 #코로나후유증 #삼성화재 #5분만에와서 #10초만에 #문제해결 #부르릉🚗💨,2020-03-04,7,,"['#외출좀하려했더니', '#시동이안걸려', '#마지막으로운행한게', '#언제더라', '#기억이안나', '#코로나후유증', '#삼성화재', '#5분만에와서', '#10초만에', '#문제해결', '#부르릉🚗💨']"
702,"#우한코로나 #코로나19 #대한민국 퐈이팅 #대구, #경북 퐈이팅#코로나후유증 현실이 #웃프다",2020-03-04,20,,"['#우한코로나', '#코로나19', '#대한민국', '#대구', '#경북', '#코로나후유증', '#웃프다']"
703,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀오랜만에 집에온딸웃는 모습보니 좋구나⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#22개월아기 #코로나후유증#재택근무중 #재택에서근무가가능한가 #얘랑,2020-03-04,35,,"['#22개월아기', '#코로나후유증', '#재택근무중', '#재택에서근무가가능한가', '#얘랑']"
704,중학교3학년 과학숙제~ 학교못가면 이렇게됨.#눈알 #숙제 #중3#코로나후유증 #과학,2020-03-04,97,,"['#눈알', '#숙제', '#중3', '#코로나후유증', '#과학']"
705,너의 간식 나의 간식.아드님은 바베큐립에 치즈 듬뿍 얹어서 해주고🍴난 국물 닭발 배달 시켜서.#코로나후유증 #살찌는소리 #큰일이다😱 #간식스타그램,2020-03-04,24,,"['#코로나후유증', '#살찌는소리', '#큰일이다😱', '#간식스타그램']"
706,외출을 안하니까 요래 논다 ㅎㅎ~#코로나후유증#일상#소통#선팔#맞팔#,2020-03-04,26,,"['#코로나후유증', '#일상', '#소통', '#선팔', '#맞팔']"
707,만신창이내 몸은 나한테왜 이러는 것인가#저질체력 #병약 #만신창이 #병원도못가는데 #나한테이러지마 #보험회사블랙리스트 #코로나후유증 #파스도이제없어 #병자스타그램 #손 #손스타그램,2020-03-04,57,,"['#저질체력', '#병약', '#만신창이', '#병원도못가는데', '#나한테이러지마', '#보험회사블랙리스트', '#코로나후유증', '#파스도이제없어', '#병자스타그램', '#손', '#손스타그램']"
689,집에서 밤마실나옴ㅋㅋㅋ오픈카톡방에서 로드뷰 여행 나와서나도 로드뷰로 집에서 밤바다본다ㅋㅋㅋ#코로나후유증 #밤마실 #로드뷰 #로드뷰여행 #광안리 #광안리스타벅스 #광안리카페 #광안대교 #직접간느낌 #부산로드뷰여행 #현실은 #집 #동탄 #2동탄 #육아중 #수유타임🍼 #맘마먹이는중 #코로나물러가라,2020-03-05,66,동탄2신도시,"['#코로나후유증', '#밤마실', '#로드뷰', '#로드뷰여행', '#광안리', '#광안리스타벅스', '#광안리카페', '#광안대교', '#직접간느낌', '#부산로드뷰여행', '#현실은', '#집', '#동탄', '#2동탄', '#육아중', '#수유타임🍼', '#맘마먹이는중', '#코로나물러가라']"
690,"#코로나후유증 #작품일세 #1시간째뛰는중#1일1이불 코로나로 내가 얼마나 힘드냐구?힘넘치는 아들  둘7시 기상 밤12시 반에 신랑이 찍은 큰아들낮잠은 스킵하고도 처렇게 뜀저러고 1시간 뛰었다고 함그래서 새벽에 오줌싸고, 혼나고, 옷갈아 입고... 어서가자 얼집!!!태윤이가 10개월에 얼집 간 그날부터 얼집 선생님  존경합니다",2020-03-05,0,,"['#코로나후유증', '#작품일세', '#1시간째뛰는중', '#1일1이불']"
691,오늘은 컵케잌 만들기아이키친에서 키트 배달이 되서 주문해서 점심 먹고 만들어 봄 사장님 인증샷 예쁜 그림 원하실텐데올리면서 홍보에  도움 안될까 미안한 마음 어쨌든 자유로운 소울 나의 베이비들은 오늘도 이렇게 돈지랄을 하며 하루를 보냈다고 한다.^^ #아이키친군산점#컵케잌키트#코로나후유증#홈쿡#신이난다신이나...#신천지진짜죽여버릴거야#ㅇㅁㅎㄱㅅㄲ#사장님은외면할후기#사장님은잘못없어요 ㅎ #나의DNA가지고태어난..,2020-03-05,26,,"['#아이키친군산점', '#컵케잌키트', '#코로나후유증', '#홈쿡', '#신이난다신이나...', '#신천지진짜죽여버릴거야', '#ㅇㅁㅎㄱㅅㄲ', '#사장님은외면할후기', '#사장님은잘못없어요', '#나의DNA가지고태어난..']"
692,#노래방귀신#코로나후유증#노래방을가라고😠 #고성방가주의 #미스터트롯#영기홀릭 #다시는울지않으리#영기비닮았다ㅋ,2020-03-05,0,,"['#노래방귀신', '#코로나후유증', '#노래방을가라고😠', '#고성방가주의', '#미스터트롯', '#영기홀릭', '#다시는울지않으리', '#영기비닮았다ㅋ']"
693,#진상부림언니 커피숖에서 진상중이다#곰돌이 집에 데려가고싶다#코로나후유증 인가세상이 조용하다#일유커피아침부터 울언니 커피숖이  확진자나온거냐고 물어보는데 아닙니다요ㅠㅠ#아이돌생일행사중,2020-03-05,36,수영역,"['#진상부림언니', '#곰돌이', '#코로나후유증', '#일유커피아침부터', '#아이돌생일행사중']"
694,준서야 엄마 일하는 중이자나-#워킹맘울언니 #재택근무증#코로나후유증 #한준서쌀롱,2020-03-05,28,중랑천 벚꽃 길,"['#워킹맘울언니', '#재택근무증', '#코로나후유증', '#한준서쌀롱']"
695,🤔#코로나후유증 2주이상  감금되면 이럴수도 있다~?🤣😭😂,2020-03-05,0,주전몽돌해변,['#코로나후유증']
696,#떡볶이 어쩌다 #모듬떡볶이 #만두 #소시지 #메추리알 #라면사리나는야~#확찐자😭😭😭 #코로나후유증 #방콕 #집콕 #먹방 #먹스타그램 #집밥,2020-03-05,50,,"['#떡볶이', '#모듬떡볶이', '#만두', '#소시지', '#메추리알', '#라면사리나는야~', '#확찐자😭😭😭', '#코로나후유증', '#방콕', '#집콕', '#먹방', '#먹스타그램', '#집밥']"
697,"어제 보나언니가 형부가 낚시하신 귀한 생선을 보내주셨당~~~♡♡♡완전 싱싱~생선의 이름은 모르나 쫀득한 흰살생선이 포떠져서왔길래오늘 아침은 생선전~~열기와 갈치는 다듬어 냉동실로~적은기름으로 한접시 뚝딱!!참~ 쉽죠잉~  ㅎㅎ집에만있는 요즘 원없이 음식을 한다  ㅋㅋ어여 코로나물러가고 나에게, 우리에게 자유를 달라~~ 오후에는 또 뭘 해볼까나~어머니가 보내주신 쑥으로 쑥버무리를 해볼까나? ㅋㅋ맘 내키는대로~~손 닿는대로~~ 굿바이 코로나여~~ #퀸쿡 #저유저염저수요리 #생선전#코로나후유증 #긴긴방학 #자유가그립당",2020-03-05,10,,"['#퀸쿡', '#저유저염저수요리', '#생선전', '#코로나후유증', '#긴긴방학', '#자유가그립당']"
684,".너무너무 먹고 싶었던 #크림떡볶이 까르보나라 고르곤졸라 크림치즈 요즘 느끼한것만 생각나서드디어 재료 장봐다가 사부작사부작 만들어 먹었어요😋하루도 쉼없이 볶아먹고 지져먹고 하다보니 즈이집 후라이팬은 늘상 코팅이 금새 벗겨져 얼마못가는데요 후라이팬은 코팅아래가 바로 통 5중 스테인리스 표면으로 쓰다가 코팅쯤은 벗겨져도 걱정이 없겠더라구요.특허받은 코팅력으로 다른 팬에 비해 코팅 지속력 탁월해서기름 없이도 볶음요리가 되구요. 저유+저수 요리 good!늘어붙은 양념은 수돗물 틀자마자 그냥 싸악 씻겨나가는데리얼 100퍼 수세미 댈 필요도 없었어요ㅎㅎㅎ아 이거 영상 찍었어야 했는데🤦🏻‍♀️ 암튼 코팅 끝내줍니다.인덕션, 전기레인지, 가스레인지 모두 사용할 수 있구요.중국산 저가 제품이 아닌 100% 국내제작 완제품 이라는거#후라이팬 무게가 저한텐 살짝 묵직한 느낌도 있었는데제 개인적으로 이정도 코팅력이라면 감수하고 씁니다요👍🏻✨ . ......#금요일밤 #불금메뉴 #떡볶이레시피 #야매후루꾸스톼일#맛있으면돼지 #그래나돼지 #코로나후유증 #확찐자 😂 .#살림장만 #이참에 #전기레인지 #인덕션 도 #바꾸고싶다 #후라이팬추천 #궁중팬 #프라이팬 #인덕션후라이팬지멜리빙 제품(서비스)을 제공받고 주관적으로 작성된 후기",2020-03-06,327,,"['#크림떡볶이', '#후라이팬', '#금요일밤', '#불금메뉴', '#떡볶이레시피', '#야매후루꾸스톼일', '#맛있으면돼지', '#그래나돼지', '#코로나후유증', '#확찐자', '#살림장만', '#이참에', '#전기레인지', '#인덕션', '#바꾸고싶다', '#후라이팬추천', '#궁중팬', '#프라이팬', '#인덕션후라이팬지멜리빙']"
685,.하도 집에만 있으니 답답해서 뭐라도 해야 이마음 풀릴까하고...급 이발 ㅋㅋ여보 으응?  이발이라고 했겠다?ㅋㅋ머리보면 갑자기 분위기 90년대 중딩인데나는 대만족 ㅋㅋㅋ낼은 염색이나 하까 ㅜ👶로이는 이쁘냐니까 고개 절레절레 흔들며 아니라는데소리는 햐아응 하면서  이뻐해주고....♡🧒선우는 이쁘다는데 더 자를까하니까어어하면서 영혼이 없다...🧑여보는...영혼리스 ㅋㅋㅋ우리집 남자등 흥 ㅋㅋㅋ#코로나후유증 #답답해  급#이발,2020-03-06,13,Bucheon,"['#코로나후유증', '#답답해', '#이발']"
686,.코로나가 우리 재율이를 살찌게하고아랫집에 층간소음을 선물해주고내몸엔 대상포진이 꽃피게 해줬네😭😭.#코로나집콕후유증,2020-03-06,0,,['#코로나집콕후유증']
687,.아니...400번 저어서먹을만한 맛이쟈나??👍👍😋..#나도해봐따#달고나커피#코로나후유증,2020-03-06,73,,"['#나도해봐따', '#달고나커피', '#코로나후유증']"
688,- 홈브런치 흉내내기😎...길고긴 코로나방학~ 매일 세끼 먹이기 힘들구나오늘은 홈브런치 흉내내기트렌치토스트 🥞+요구르트1병🍼...#코로나후유증#트렌치토스트#홈브런치,2020-03-06,36,,"['#코로나후유증', '#트렌치토스트', '#홈브런치']"
675,OMG🤦‍♀️ㅤㅤㅤㅤ빨지마빨아먹지마아아아아아아ㅠㅠ 콧수염난 딸램이ㅠ (실제론피멍🤣)근데 너 ..너무 해맑다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅤㅤ#해맑은장꾸 #장난꾸러기 #딸램이 #코로나후유증 #심심병 #6살 #예쁜누나,2020-03-07,26,,"['#해맑은장꾸', '#장난꾸러기', '#딸램이', '#코로나후유증', '#심심병', '#6살', '#예쁜누나']"
676,아직 육퇴는 무리인가?이 시간에 쌩쌩한 큰넘식빵피자에 풍선풍차..사각블럭집까지..불태웠는데..퇴근 시켜줘~~~#육퇴하고파 #사각블럭 #식빵피자 #원숭이띠아들 #두아들맘 #아들스타그램 #워킹맘 #코로나후유증,2020-03-07,32,,"['#육퇴하고파', '#사각블럭', '#식빵피자', '#원숭이띠아들', '#두아들맘', '#아들스타그램', '#워킹맘', '#코로나후유증']"
677,#코로나후유증🍲🍲🍲#울산 #달동 #집스타그램 #먹스타그램 #맛스타그램 #집밥 #떡볶이 #김치전 #윤식당 #레시피 #koreanwine #막걸리 #LTNS,2020-03-07,80,"Ulsan, South Korea","['#코로나후유증🍲🍲🍲', '#울산', '#달동', '#집스타그램', '#먹스타그램', '#맛스타그램', '#집밥', '#떡볶이', '#김치전', '#윤식당', '#레시피', '#koreanwine', '#막걸리', '#LTNS']"
678,매력쟁이 포즈무엇🤣..#코로나후유증#물러가라#모델포즈#갑분포#귀요미#니가최고야👍,2020-03-07,17,,"['#코로나후유증', '#물러가라', '#모델포즈', '#갑분포', '#귀요미', '#니가최고야👍']"
679,#잘한다잘한다ㆍ정신없지 ?ㅜ엄마가 심심해서그래..ㆍ#배밀이 #잘한다잘한다내새끼 #코로나후유증 #아가방치발기 #더블xx치발기 #블루래빗 #모윰치발기 #딸랑이 #하고싶은데로해 #육아 #일상 #황금돼지띠아기 #아들 #instadaily #instagood,2020-03-07,0,,"['#잘한다잘한다ㆍ정신없지', '#배밀이', '#잘한다잘한다내새끼', '#코로나후유증', '#아가방치발기', '#더블xx치발기', '#블루래빗', '#모윰치발기', '#딸랑이', '#하고싶은데로해', '#육아', '#일상', '#황금돼지띠아기', '#아들', '#instadaily', '#instagood']"
